id,note_bac1,note_bac2,libelle_court,libelle
543333,13,16,ALL,Allemand
543333,17,15,ANG,Anglais
543333,10,9,FRS,Français
543333,2,6,MAT,Mathématiques
543333,13,16,ALL,Allemand
543333,17,15,ANG,Anglais
543333,10,9,FRS,Français
543333,2,6,MAT,Mathématiques
543333,13,16,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
552957,11,10,FRS,Français
552957,12,12,ALL,Allemand
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557659,18,14,ALL,Allemand
557659,10,13,FRS,Français
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
557053,10,11,FRS,Français
557053,17,18,ANG,Anglais
557053,17,18,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
567195,15,16,HG,"Histoire et Géographie"
567195,9,9,FRS,Français
567195,15,16,ALL,Allemand
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
552457,18,16,ALL,Allemand
552457,8,5,PC,"Physique et Chimie"
552457,14,12,FRS,Français
552457,0,3,MAT,Mathématiques
552457,10,6,SVT,"Science de la Vie et de  la Terre"
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
570471,14,14,ALL,Allemand
570471,10,10,FRS,Français
570471,4,7,PC,"Physique et Chimie"
570471,7,2,SVT,"Science de la Vie et de  la Terre"
570471,5,1,MAT,Mathématiques
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
562411,11,11,FRS,Français
562411,0,10,PHI,Philosophie
562411,7,6,ALL,Allemand
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
554246,13,15,ALL,Allemand
554246,8,7,ANG,Anglais
554246,8,8,FRS,Français
554246,8,10,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
559489,19,15,ALL,Allemand
559489,9,12,FRS,Français
559489,17,9,HG,"Histoire et Géographie"
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
563321,7,13,FRS,Français
563321,10,14,ALL,Allemand
563321,12,11,ANG,Anglais
577195,12,11,ANG,Anglais
577195,10,9,FRS,Français
577195,12,16,ALL,Allemand
577195,12,11,ANG,Anglais
577195,10,9,FRS,Français
577195,12,16,ALL,Allemand
577195,12,11,ANG,Anglais
577195,10,9,FRS,Français
577195,12,16,ALL,Allemand
577195,12,11,ANG,Anglais
577195,10,9,FRS,Français
577195,12,16,ALL,Allemand
577195,12,11,ANG,Anglais
577195,10,9,FRS,Français
577195,12,16,ALL,Allemand
577195,12,11,ANG,Anglais
577195,10,9,FRS,Français
577195,12,16,ALL,Allemand
577195,12,11,ANG,Anglais
577195,10,9,FRS,Français
